Date,Id,Open,High,Low,Close,Volume,SUPERT_7_3.0,SUPERTd_7_3.0,SUPERTl_7_3.0,SUPERTs_7_3.0,m_low,m_high,m_close,m_open,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,TwoDayHigh,TwoDayLow,FiveDayHigh,FiveDayLow,SMA100,SMA50,SMA21,SMA14,SMA7,AVVol,RSI,P,S1,S2,S3,R1,R2,R3,m_P,m_S1,m_S2,m_S3,m_R1,m_R2,m_R3,C_m_R1,C_m_R2,C_m_S1,C_m_S2,Tenkan-sen,Kijun-sen,Senkou_Span_A,Senkou_Span_B,Chikou_Span,BB_UL_Per,Support,Resistance,DCL_10_15,DCM_10_15,DCU_10_15
13-09-2022,228,3263.45,3263.45,3225,3229.35,1972550,3302.306742,-1,3246.783552,3302.306742,3023.85,3477.3,3267.1,3388,3048.533743,3238.5575,3428.581257,11.7350862,0.475772766,-22.20855396,1.844362687,-24.05291665,3269.8,3225,3269.8,3102,3315.48,3250.94,3221.06,3208.86,3202.04,1813600.7,50.14,3245.92,3222.04,3201.12,3156.32,3266.84,3290.72,3335.52,3256.08,3034.86,2802.63,2349.18,3488.31,3709.53,4162.98,6.89,13.67,6.27,15.07,3185.9,3254.85,3220.375,3190.85,3157.3,12.47,,,3102,3221.95,3341.9
14-09-2022,229,3135,3141.4,3113.8,3120.4,5089900,3302.306742,-1,3246.783552,3302.306742,3023.85,3477.3,3267.1,3388,3042.164459,3224.9425,3407.720541,11.33527441,0.214017889,-27.3126476,-2.607784764,-24.70486284,3263.45,3113.8,3269.8,3102,3311.62,3245.82,3211.91,3197.06,3181.63,1902263.03,39.35,3239.27,3215.09,3200.82,3162.37,3253.54,3277.72,3316.17,3256.08,3034.86,2802.63,2349.18,3488.31,3709.53,4162.98,11.04,18.09,2.6,11.1,3185.9,3254.85,3220.375,3190.85,3137.4,12.02,,,3102,3205,3308
15-09-2022,230,3130,3137.75,3100,3104.35,2137700,3296.366202,-1,3246.783552,3296.366202,3023.85,3477.3,3267.1,3388,3039.138852,3210.105,3381.071148,10.65174805,0.190713627,-32.28066801,-6.060644134,-26.22002387,3141.4,3100,3269.8,3113.8,3307.51,3240.28,3202.13,3184.7,3162.31,1929961.37,38.05,3125.2,3109,3097.6,3070,3136.6,3152.8,3180.4,3256.08,3034.86,2802.63,2349.18,3488.31,3709.53,4162.98,11.17,18.22,2.15,10.61,3184.9,3254.85,3219.875,3190.85,3161.7,11.25,,,3100,3189.075,3278.15
16-09-2022,231,3076,3094.35,3000,3008.7,5321710,3244.031744,-1,3246.783552,3244.031744,3023.85,3477.3,3267.1,3388,3017.995047,3191.4775,3364.959953,10.87160746,-0.026789589,-43.43532025,-13.7722371,-29.66308315,3137.75,3000,3269.8,3100,3301.59,3231.19,3184.55,3161.23,3123.91,2065060.03,31.4,3114.03,3090.31,3076.28,3038.53,3128.06,3151.78,3189.53,3256.08,3034.86,2802.63,2349.18,3488.31,3709.53,4162.98,12.73,19.88,-1.15,7.04,3134.9,3214.35,3174.625,3190.85,3162.1,11.5,,,3000,3134.9,3269.8
19-09-2022,232,3036,3042,2987.8,3028.8,2072070,3206.862924,-1,3246.783552,3206.862924,3023.85,3477.3,3267.1,3388,3010.637787,3173.63,3336.622213,10.27165818,0.055714971,-50.07631196,-16.33058304,-33.74572891,3094.35,2987.8,3269.8,3000,3296.19,3223.26,3170.39,3143.58,3100.13,2037610.03,34.01,3034.35,2974.35,2940,2845.65,3068.7,3128.7,3223.05,3256.08,3034.86,2802.63,2349.18,3488.31,3709.53,4162.98,14.67,21.94,-1.55,6.61,3128.8,3208.25,3168.525,3190.85,3157.4,10.83,,,2987.8,3128.8,3269.8
20-09-2022,233,3050,3079.95,3030,3040.3,1543520,3206.862924,-1,3246.783552,3206.862924,3023.85,3477.3,3267.1,3388,3007.624788,3157.9175,3308.210212,9.518469813,0.108705244,-53.79131899,-16.03647206,-37.75484693,3079.95,2987.8,3263.45,2987.8,3291.13,3216.08,3158.56,3129.81,3085.17,2017378.7,35.52,3019.53,2997.06,2965.33,2911.13,3051.26,3073.73,3127.93,3256.08,3034.86,2802.63,2349.18,3488.31,3709.53,4162.98,13.26,20.44,-0.16,8.11,3128.8,3204.65,3166.725,3190.85,3163.25,9.99,,,2987.8,3128.8,3269.8
21-09-2022,234,3028,3041.4,2998.15,3001.2,2253720,3198.134495,-1,3246.783552,3198.134495,3023.85,3477.3,3267.1,3388,2990.492394,3143.7475,3297.002606,9.749835562,0.034933929,-59.20801888,-17.16253756,-42.04548132,3079.95,2998.15,3141.4,2987.8,3285.38,3207.66,3144.26,3112.66,3064.18,2055618.37,32.77,3050.08,3020.21,3000.13,2950.18,3070.16,3100.03,3149.98,3256.08,3034.86,2802.63,2349.18,3488.31,3709.53,4162.98,14.69,21.97,-1.21,6.98,3128.8,3204.65,3166.725,3190.85,3193.15,10.25,,,2987.8,3128.8,3269.8
22-09-2022,235,2990,3029.95,2979.3,3007.4,2017850,3179.21171,-1,3246.783552,3179.21171,3023.85,3477.3,3267.1,3388,2976.110057,3131.35,3286.589943,9.915208668,0.100779293,-62.28254991,-16.18965487,-46.09289503,3041.4,2979.3,3137.75,2987.8,3279.88,3199.8,3131.82,3098.62,3049.99,2087254.37,33.65,3013.58,2985.76,2970.33,2927.08,3029.01,3056.83,3100.08,3256.08,3034.86,2802.63,2349.18,3488.31,3709.53,4162.98,15.13,22.43,-1.83,6.3,3124.55,3200.4,3162.475,3190.85,3259.7,10.43,,,2979.3,3124.55,3269.8
23-09-2022,236,3004,3022.5,2979,2982.05,2652190,3169.038609,-1,3246.783552,3169.038609,3023.85,3477.3,3267.1,3388,2956.781063,3119.5425,3282.303937,10.43495555,0.077625687,-66.00382009,-15.92874005,-50.07508005,3029.95,2979,3094.35,2979.3,3273.98,3191.26,3118.2,3083.08,3033,2113049.03,31.82,3005.55,2981.15,2954.9,2904.25,3031.8,3056.2,3106.85,3256.08,3034.86,2802.63,2349.18,3488.31,3709.53,4162.98,15.41,22.73,-1.84,6.29,3121.225,3200.25,3160.7375,3190.85,3241.7,11.01,,,2979,3124.4,3269.8
26-09-2022,237,2959.85,3025.85,2926.1,2994.4,2925200,3162.972379,-1,3246.783552,3162.972379,3023.85,3477.3,3267.1,3388,2943.845551,3108.1525,3272.459449,10.57264397,0.153841482,-67.18197969,-13.68551972,-53.49645998,3025.85,2926.1,3079.95,2979,3268.45,3183.54,3106.95,3071.26,3023.35,2162252.03,33.71,2994.52,2966.54,2951.02,2907.52,3010.04,3038.02,3081.52,3256.08,3034.86,2802.63,2349.18,3488.31,3709.53,4162.98,15.28,22.59,-3.58,4.41,3033.75,3173.8,3103.775,3177.4,3206.75,11.16,2926.1,,2926.1,3097.95,3269.8
27-09-2022,238,3009.4,3025,2976,3017.45,2226700,3162.972379,-1,3246.783552,3162.972379,3023.85,3477.3,3267.1,3388,2933.902294,3102.3975,3270.892706,10.86225773,0.247923095,-65.50068616,-9.603380951,-55.89730521,3025.85,2926.1,3079.95,2926.1,3263.48,3177.03,3098.81,3064.08,3021.88,2187401.03,37.21,2982.12,2938.39,2882.37,2782.62,3038.14,3081.87,3181.62,3256.08,3034.86,2802.63,2349.18,3488.31,3709.53,4162.98,15.32,22.63,-1.94,6.19,3031.925,3155.1,3093.5125,3177.4,3217.4,11.49,,,2926.1,3097.95,3269.8
28-09-2022,239,2980,3049.95,2980,3035.65,2738060,3162.972379,-1,3246.783552,3162.972379,3023.85,3477.3,3267.1,3388,2930.502126,3093.6225,3256.742874,10.54559011,0.322301474,-61.98513498,-4.870263815,-57.11487117,3049.95,2976,3041.4,2926.1,3258.96,3171.49,3093.07,3060.29,3025.32,2250676,39.9,3006.15,2987.3,2957.15,2908.15,3036.3,3055.15,3104.15,3256.08,3034.86,2802.63,2349.18,3488.31,3709.53,4162.98,14.37,21.63,-1.81,6.33,3010.225,3134,3072.1125,3177.4,3233.7,11.13,,,2926.1,3097.95,3269.8
29-09-2022,240,3054,3055.85,2990,2997.3,2493530,3162.972379,-1,3246.783552,3162.972379,3023.85,3477.3,3267.1,3388,2919.59067,3086.9025,3254.21433,10.84011109,0.232229036,-61.58366172,-3.575032442,-58.00862928,3055.85,2980,3049.95,2926.1,3253.78,3164.65,3084.36,3051.89,3018.31,2279719,36.36,3021.87,2993.79,2951.92,2881.97,3063.74,3091.82,3161.77,3256.08,3034.86,2802.63,2349.18,3488.31,3709.53,4162.98,14.15,21.39,-1.48,6.69,3003.025,3117.05,3060.0375,3177.4,3216.05,11.46,,,2926.1,3097.95,3269.8
30-09-2022,241,2990.85,3019.7,2950.1,3004.55,2817270,3162.972379,-1,3246.783552,3162.972379,2926.1,3269.8,3004.55,3190,2910.866527,3080.61,3250.353473,11.02012088,0.275956039,-59.98896145,-1.58426574,-58.40469571,3055.85,2950.1,3055.85,2926.1,3248.85,3158.38,3077.11,3045.58,3014.87,2325945.67,37.49,3014.38,2972.91,2948.53,2882.68,3038.76,3080.23,3146.08,3256.08,3034.86,2802.63,2349.18,3488.31,3709.53,4162.98,15.52,22.84,-2.79,5.26,3003.025,3102.125,3052.575,3177.4,3205.65,11.66,,,2926.1,3097.95,3269.8
03-10-2022,242,2995,3020.7,2974,2984.95,1763120,3162.972379,-1,3246.783552,3162.972379,2926.1,3269.8,3004.55,3190,2900.371752,3073.1875,3246.003248,11.24667781,0.244706426,-59.61945029,-0.971803659,-58.64764663,3020.7,2950.1,3055.85,2926.1,3243.62,3151.57,3068.73,3037.5,3007.39,2338109,35.65,2991.45,2963.2,2921.85,2852.25,3032.8,3061.05,3130.65,3066.82,2863.84,2723.12,2379.42,3207.54,3410.52,3754.22,6.19,12.9,3.85,9.21,2990.975,3097.95,3044.4625,3177.4,3315.95,11.92,,,2926.1,3094.775,3263.45
04-10-2022,243,3029.95,3098,3023,3091.15,2145690,3162.972379,-1,3246.783552,3162.972379,2926.1,3269.8,3004.55,3190,2900.112929,3071.3925,3242.672071,11.1532193,0.557676172,-50.17872843,6.775134559,-56.95386299,3098,2974,3055.85,2950.1,3240.6,3149.21,3070.77,3044.65,3028.33,2358416.33,49.99,2993.22,2965.74,2946.52,2899.82,3012.44,3039.92,3086.62,3066.82,2863.84,2723.12,2379.42,3207.54,3410.52,3754.22,3.54,10.09,5.56,11.01,3012.05,3097.95,3055,3177.4,3335.5,11.81,,,2926.1,3033.75,3141.4
06-10-2022,244,3111,3124,3092.45,3101.95,1790810,3162.972379,-1,3246.783552,3162.972379,2926.1,3269.8,3004.55,3190,2900.850981,3069.01,3237.169019,10.95851879,0.597943007,-41.34877565,12.48406987,-53.83284552,3124,3023,3098,2950.1,3237.86,3147.35,3073.6,3052.29,3046.74,2356468.67,51.18,3070.72,3043.44,2995.72,2920.72,3118.44,3145.72,3220.72,3066.82,2863.84,2723.12,2379.42,3207.54,3410.52,3754.22,2.67,9.17,7.98,13.56,3025.05,3097.95,3061.5,3177.4,3332.6,11.59,,,2926.1,3031.925,3137.75
07-10-2022,245,3097.4,3105,3058.1,3064.9,1939800,3162.972379,-1,3246.783552,3162.972379,2926.1,3269.8,3004.55,3190,2902.077025,3063.7725,3225.467975,10.55531861,0.503486492,-36.91506592,13.53422368,-50.4492896,3124,3058.1,3124,2950.1,3234.43,3144.12,3072.81,3053.97,3051.28,2364739.33,47.04,3106.13,3088.26,3074.58,3043.03,3119.81,3137.68,3169.23,3066.82,2863.84,2723.12,2379.42,3207.54,3410.52,3754.22,3.3,9.84,6.78,12.3,3025.05,3097.95,3061.5,3177.4,3355.35,11.14,,,2926.1,3025.05,3124
10-10-2022,246,3010,3127,3005,3118.55,3064060,3162.972379,-1,3246.783552,3162.972379,2926.1,3269.8,3004.55,3190,2910.791569,3058.8175,3206.843431,9.678637649,0.701763635,-28.74090512,17.36670758,-46.1076127,3127,3005,3124,2950.1,3232.14,3143.12,3076.97,3062.58,3068.1,2402014,52.97,3076,3047,3029.1,2982.2,3093.9,3122.9,3169.8,3066.82,2863.84,2723.12,2379.42,3207.54,3410.52,3754.22,2.58,9.07,4.93,10.35,3038.55,3097.95,3068.25,3177.4,3349,10.17,3005,,2926.1,3026.55,3127
11-10-2022,247,3100,3145,3053.35,3069.55,4730640,3162.972379,-1,3246.783552,3162.972379,2926.1,3269.8,3004.55,3190,2928.274277,3050.1475,3172.020723,7.991300287,0.579601161,-25.91794831,16.15173151,-42.06967983,3145,3005,3127,2974,3228.92,3140.23,3076.29,3063.51,3068.46,2511115.33,47.72,3083.52,3040.04,2961.52,2839.52,3162.04,3205.52,3327.52,3066.82,2863.84,2723.12,2379.42,3207.54,3410.52,3754.22,1.99,8.44,6.62,12.13,3047.55,3097.95,3072.75,3177.4,3343.45,8.32,,,2950.1,3047.55,3145
12-10-2022,248,3084.9,3109.9,3062.05,3100.75,1665250,3162.972379,-1,3246.783552,3162.972379,2926.1,3269.8,3004.55,3190,2950.031224,3043.7175,3137.403776,6.156042787,0.804380228,-20.92197989,16.91815995,-37.84013984,3145,3053.35,3145,3005,3226.38,3138.68,3078.52,3068.48,3076.53,2481986.33,51.05,3089.3,3033.6,2997.65,2906,3125.25,3180.95,3272.6,3066.82,2863.84,2723.12,2379.42,3207.54,3410.52,3754.22,3.14,9.67,6.92,12.45,3047.55,3097.95,3072.75,3177.4,3283.5,6.35,,,2950.1,3047.55,3145
13-10-2022,249,3100.75,3110,3052.35,3103.3,2054780,3162.972379,-1,3246.783552,3162.972379,2926.1,3269.8,3004.55,3190,2951.713348,3042.8625,3134.011652,5.991013515,0.831530787,-16.56591369,17.01938092,-33.58529461,3110,3052.35,3145,3005,3223.94,3137.3,3080.77,3073.12,3083.22,2436099.33,51.32,3090.9,3071.9,3043.05,2995.2,3119.75,3138.75,3186.6,3066.82,2863.84,2723.12,2379.42,3207.54,3410.52,3754.22,3.14,9.66,6.58,12.09,3047.55,3097.95,3072.75,3177.4,3314.95,6.18,,,2950.1,3047.55,3145
14-10-2022,250,3145,3150,3071,3099.15,2245850,3162.972379,-1,3246.783552,3162.972379,2926.1,3269.8,3004.55,3190,2952.129236,3042.6025,3133.075764,5.947097189,0.812509451,-13.29531011,16.2319876,-29.52729771,3150,3052.35,3145,3005,3221.47,3135.8,3082.44,3076.59,3087.21,2392749.67,50.82,3088.55,3067.1,3030.9,2973.25,3124.75,3146.2,3203.85,3066.82,2863.84,2723.12,2379.42,3207.54,3410.52,3754.22,1.83,8.27,7.23,12.78,3062,3097.95,3079.975,3177.4,3308.3,6.13,,,2950.1,3050.05,3150
17-10-2022,251,3072.65,3128.4,3071.45,3111.75,1516780,3162.972379,-1,3246.783552,3162.972379,2926.1,3269.8,3004.55,3190,2953.916746,3047.755,3141.593254,6.157860716,0.840985671,-9.576229689,15.96085442,-25.53708411,3150,3071,3150,3005,3219.3,3134.86,3085.11,3081.28,3093.34,2374895,52.33,3106.72,3063.44,3027.72,2948.72,3142.44,3185.72,3264.72,3066.82,2863.84,2723.12,2379.42,3207.54,3410.52,3754.22,2.53,9.02,7.25,12.79,3077.5,3097.95,3087.725,3177.4,3380.15,6.35,,,2974,3062,3150
18-10-2022,252,3150,3155.35,3128.55,3144.7,1793700,3162.972379,-1,3246.783552,3162.972379,2926.1,3269.8,3004.55,3190,2951.182534,3053.55,3155.917466,6.704816724,0.945209811,-3.924799393,17.28982777,-21.21462716,3155.35,3071.45,3150,3052.35,3217.82,3135.24,3090.52,3089.73,3106.18,2363089,56.12,3103.87,3079.34,3046.92,2989.97,3136.29,3160.82,3217.77,3066.82,2863.84,2723.12,2379.42,3207.54,3410.52,3754.22,1.65,8.09,9.24,14.89,3080.175,3097.95,3089.0625,3177.4,3389.65,6.94,,,3005,3080.175,3155.35
19-10-2022,253,3159,3159,3112,3121.85,1194140,3162.972379,-1,3246.783552,3162.972379,2926.1,3269.8,3004.55,3190,2951.276856,3057.6275,3163.978144,6.956415978,0.801937523,-1.275105579,15.95161727,-17.22672285,3159,3112,3155.35,3052.35,3215.92,3134.72,3093.37,3094.02,3110.1,2338357.33,52.98,3142.87,3130.39,3116.07,3089.27,3157.19,3169.67,3196.47,3066.82,2863.84,2723.12,2379.42,3207.54,3410.52,3754.22,1.54,7.96,8.67,14.28,3082,3094.775,3088.3875,3177.4,3395.25,7.21,,,3005,3082,3159
20-10-2022,254,3105,3160,3105,3157.3,1587430,3162.972379,-1,3246.783552,3162.972379,2926.1,3269.8,3004.55,3190,2954.001372,3065.4325,3176.863628,7.270173324,0.912216504,3.643316704,16.69603164,-13.05271494,3160,3105,3159,3052.35,3214.76,3135.6,3099.18,3102.45,3121.9,2348222,57,3130.95,3102.9,3083.95,3036.95,3149.9,3177.95,3224.95,3066.82,2863.84,2723.12,2379.42,3207.54,3410.52,3754.22,1.5,7.93,8.42,14.02,3082.5,3043.05,3062.775,3177.4,3397.35,7.54,3105,,3005,3082.5,3160
21-10-2022,255,3157.8,3160.4,3127,3137.4,1021500,3162.972379,-1,3246.783552,3162.972379,2926.1,3269.8,3004.55,3190,2959.637325,3071.9325,3184.227675,7.311044417,0.791497387,5.86779779,15.13641018,-9.268612391,3160.4,3105,3160,3071,3213.23,3135.67,3102.66,3107.11,3125.77,2337418.33,54.2,3140.77,3121.54,3085.77,3030.77,3176.54,3195.77,3250.77,3066.82,2863.84,2723.12,2379.42,3207.54,3410.52,3754.22,1.49,7.91,9.19,14.83,3106.375,3043.25,3074.8125,3177.4,3390.8,7.59,,,3005,3082.7,3160.4
24-10-2022,256,3170.1,3178,3155,3161.7,260949,3162.972379,-1,3246.783552,3162.972379,2926.1,3269.8,3004.55,3190,2970.084801,3080.915,3191.745199,7.19462883,0.864453914,9.482216899,15.00066343,-5.518446533,3178,3127,3160.4,3071.45,3212.21,3136.69,3108.02,3114.39,3134.76,2294077.3,56.98,3141.6,3122.8,3108.2,3074.8,3156.2,3175,3208.4,3066.82,2863.84,2723.12,2379.42,3207.54,3410.52,3754.22,0.93,7.32,10.17,15.86,3115.175,3052.05,3083.6125,3177.4,3475.65,7.46,,,3052.35,3115.175,3178
25-10-2022,257,3180.5,3184.25,3151.15,3162.1,2820660,3162.972379,-1,3246.783552,3162.972379,2926.1,3269.8,3004.55,3190,2980.564854,3089.3,3198.035146,7.039468236,0.834758367,12.23787612,14.20505812,-1.967182002,3184.25,3151.15,3178,3105,3211.22,3137.69,3112.94,3120.75,3141.59,2328570.97,57.03,3164.9,3151.8,3141.9,3118.9,3174.8,3187.9,3210.9,3066.82,2863.84,2723.12,2379.42,3207.54,3410.52,3754.22,0.73,7.11,10.03,15.72,3118.3,3055.175,3086.7375,3177.4,3437.1,7.3,,,3052.35,3118.3,3184.25
27-10-2022,258,3160.7,3174,3134.35,3157.4,2438090,3162.972379,-1,3246.783552,3162.972379,2926.1,3269.8,3004.55,3190,2988.954547,3096.2975,3203.640453,6.933632999,0.784613468,13.88247664,12.67972691,1.202749727,3184.25,3134.35,3184.25,3105,3210.15,3138.46,3116.98,3125.64,3145.54,2344088.97,56.26,3165.83,3147.41,3132.73,3099.63,3180.51,3198.93,3232.03,3066.82,2863.84,2723.12,2379.42,3207.54,3410.52,3754.22,1.06,7.45,9.45,15.1,3127.625,3055.175,3091.4,3177.4,3425.9,7.18,3134.35,,3052.35,3118.3,3184.25
28-10-2022,259,3150,3178.5,3145,3163.25,1355690,3019.484471,1,3019.484471,3162.972379,2926.1,3269.8,3004.55,3190,2995.343463,3102.6775,3210.011537,6.918800738,0.782168181,15.47944313,11.42135472,4.058088407,3178.5,3134.35,3184.25,3105,3209.22,3139.44,3121.19,3130.65,3149.97,2219615.3,57.04,3155.25,3136.5,3115.6,3075.95,3176.15,3194.9,3234.55,3066.82,2863.84,2723.12,2379.42,3207.54,3410.52,3754.22,0.91,7.3,9.82,15.49,3127.85,3055.175,3091.5125,3173.8,3385.35,7.17,,,3071,3127.625,3184.25
31-10-2022,260,3199,3199,3177.8,3193.15,1919240,3051.13669,1,3051.13669,3162.972379,2974,3199,3193.15,2995,3009.741258,3112.47,3215.198742,6.601107277,0.89268465,18.93940897,11.90505645,7.034352519,3199,3145,3184.25,3127,3208.9,3141.54,3127.73,3138.99,3160.77,2212333.3,60.85,3162.25,3146,3128.75,3095.25,3179.5,3195.75,3229.25,3066.82,2863.84,2723.12,2379.42,3207.54,3410.52,3754.22,0.27,6.61,10.96,16.7,3152,3062.55,3107.275,3173.8,3380.6,6.83,,,3071.45,3135.225,3199
01-11-2022,261,3214.5,3262.6,3203.45,3259.7,2990760,3085.606448,1,3085.606448,3162.972379,2974,3199,3193.15,2995,3016.102945,3125.2275,3234.352055,6.983463115,1.116142261,26.74320661,15.76708327,10.97612334,3262.6,3177.8,3199,3134.35,3209.91,3146.18,3139.73,3155.08,3185.5,2134634.97,67.72,3189.98,3180.96,3168.78,3147.58,3202.16,3211.18,3232.38,3122.05,3045.1,2897.05,2672.05,3270.1,3347.05,3572.05,0.23,2.59,5.2,10.58,3183.8,3094.35,3139.075,3173.8,3350.55,7.24,,,3105,3183.8,3262.6
02-11-2022,262,3270,3270,3222.05,3241.7,1405540,3099.116241,1,3099.116241,3162.972379,2974,3199,3193.15,2995,3037.932208,3138.065,3238.197792,6.381817606,1.017487816,31.11662975,16.11240513,15.00422462,3270,3203.45,3262.6,3134.35,3210.54,3149.92,3149,3166.63,3199.55,2112417.3,64.43,3241.92,3221.24,3182.77,3123.62,3280.39,3301.07,3360.22,3122.05,3045.1,2897.05,2672.05,3270.1,3347.05,3572.05,0,2.36,5.81,11.22,3187.5,3098.05,3142.775,3173.8,3292.75,6.59,,3270,3105,3187.5,3270
03-11-2022,263,3228.05,3228.05,3195,3206.75,1422610,3099.116241,1,3099.116241,3162.972379,2974,3199,3193.15,2995,3041.882924,3143.845,3245.807076,6.486456921,0.808472535,31.40046122,13.11698928,18.28347194,3270,3195,3270,3134.35,3210.46,3152.15,3154.25,3171.98,3201.35,2108386.97,58.48,3244.58,3219.16,3196.63,3148.68,3267.11,3292.53,3340.48,3122.05,3045.1,2897.05,2672.05,3270.1,3347.05,3572.05,1.3,3.69,4.92,10.28,3198.5,3110.05,3154.275,3173.8,3286.45,6.7,,,3105,3187.5,3270
04-11-2022,264,3217,3220.05,3166.15,3217.4,1464010,3099.116241,1,3099.116241,3162.972379,2974,3199,3193.15,2995,3044.765188,3149.6175,3254.469812,6.658098117,0.823228448,32.11456894,11.0648776,21.04969134,3228.05,3166.15,3270,3145,3210.6,3154.71,3159.99,3178.04,3205.36,2082063.3,59.7,3209.93,3191.81,3176.88,3143.83,3224.86,3242.98,3276.03,3122.05,3045.1,2897.05,2672.05,3270.1,3347.05,3572.05,1.55,3.94,3.98,9.29,3202.175,3110.05,3156.1125,3155.1,3332.1,6.89,3166.15,,3127,3198.5,3270
07-11-2022,265,3229,3242.8,3195.1,3233.7,1474440,3099.116241,1,3099.116241,3162.972379,2974,3199,3193.15,2995,3054.67648,3158.0575,3261.43852,6.547127144,0.865843266,33.60836195,10.04693649,23.56142546,3242.8,3166.15,3270,3166.15,3211.06,3157.81,3166.69,3185.46,3212.45,2063949.63,61.56,3201.2,3182.35,3147.3,3093.4,3236.25,3255.1,3309,3122.05,3045.1,2897.05,2672.05,3270.1,3347.05,3572.05,0.84,3.21,4.93,10.29,3202.175,3110.05,3156.1125,3134,3365.35,6.77,,,3134.35,3202.175,3270
09-11-2022,266,3249.8,3249.8,3201.65,3216.05,1162270,3099.116241,1,3099.116241,3162.972379,2974,3199,3193.15,2995,3058.275774,3162.9325,3267.589226,6.617702142,0.753770121,32.98773412,7.541046924,25.44668719,3249.8,3195.1,3270,3166.15,3211.16,3160.09,3171.18,3189.54,3213.35,2014285.63,58.42,3223.87,3204.94,3176.17,3128.47,3252.64,3271.57,3319.27,3122.05,3045.1,2897.05,2672.05,3270.1,3347.05,3572.05,0.62,2.99,5.14,10.51,3202.175,3110.05,3156.1125,3117.05,3305.1,6.84,,,3134.35,3202.175,3270
10-11-2022,267,3170,3225,3170,3205.65,1573050,3099.116241,1,3099.116241,3162.972379,2974,3199,3193.15,2995,3072.842212,3169.7375,3266.632788,6.113773661,0.685316029,31.29592901,4.679393457,26.61653556,3249.8,3170,3270,3166.15,3211.05,3161.88,3174.31,3191.69,3211.42,1969213.97,56.58,3222.5,3195.2,3174.35,3126.2,3243.35,3270.65,3318.8,3122.05,3045.1,2897.05,2672.05,3270.1,3347.05,3572.05,1.4,3.78,4.1,9.42,3207.5,3122,3164.75,3102.125,3240.25,6.31,,,3134.35,3202.175,3270
11-11-2022,268,3269.6,3341.6,3255.05,3315.95,3265390,3111.833836,1,3111.833836,3162.972379,2974,3199,3193.15,2995,3069.820716,3180.4975,3291.174284,6.95971519,1.111928244,38.41265232,9.436893412,28.97575891,3341.6,3170,3249.8,3166.15,3213.13,3167.92,3187.19,3208.25,3237.55,2003836.97,68.05,3200.22,3175.44,3145.22,3090.22,3230.44,3255.22,3310.22,3122.05,3045.1,2897.05,2672.05,3270.1,3347.05,3572.05,-2.14,0.16,6.89,12.36,3253.875,3173.3,3213.5875,3133.85,3202.05,7.21,,,3145,3243.3,3341.6
14-11-2022,269,3324,3349,3309,3335.5,2738010,3152.007573,1,3152.007573,3162.972379,2974,3199,3193.15,2995,3068.319592,3192.1075,3315.895408,7.755873412,1.079186214,45.11022583,12.90757353,32.20265229,3349,3255.05,3341.6,3166.15,3215.55,3174.49,3200.67,3225.22,3262.04,2003835.3,69.58,3304.2,3266.8,3217.65,3131.1,3353.35,3390.75,3477.3,3122.05,3045.1,2897.05,2672.05,3270.1,3347.05,3572.05,-2.36,-0.06,8.67,14.22,3257.575,3177,3217.2875,3137.55,3243.95,8.07,,,3166.15,3257.575,3349
15-11-2022,270,3321,3339.95,3292,3332.6,1400710,3152.007573,1,3152.007573,3162.972379,2974,3199,3193.15,2995,3073.404134,3203.78,3334.155866,8.138877567,0.994033152,49.6121968,13.9276356,35.68456119,3349,3292,3349,3170,3217.87,3180.69,3212.66,3239.54,3279.68,1967407.97,69.05,3331.17,3313.34,3291.17,3251.17,3353.34,3371.17,3411.17,3122.05,3045.1,2897.05,2672.05,3270.1,3347.05,3572.05,-2.09,0.21,8.11,13.63,3257.575,3177,3217.2875,3137.55,3268.55,8.48,,,3166.15,3257.575,3349
16-11-2022,271,3338.9,3367.9,3321.45,3355.35,1748240,3177.118319,1,3177.118319,3162.972379,2974,3199,3193.15,2995,3077.016682,3215.96,3354.903318,8.640861077,1.001607425,54.38881568,14.96340359,39.42541209,3367.9,3292,3349,3170,3220.59,3187.54,3225.64,3254.98,3298.6,1931773.63,70.92,3321.52,3303.09,3273.57,3225.62,3351.04,3369.47,3417.42,3122.05,3045.1,2897.05,2672.05,3270.1,3347.05,3572.05,-2.9,-0.62,9.08,14.65,3267.025,3186.45,3226.7375,3147,3259.7,9.03,,,3166.15,3267.025,3367.9
17-11-2022,272,3340,3360,3317.75,3349,1417990,3177.147845,1,3177.147845,3162.972379,2974,3199,3193.15,2995,3079.845948,3226.175,3372.504052,9.071364829,0.919687677,57.00481264,14.06352044,42.9412922,3367.9,3317.75,3367.9,3170,3223.13,3193.87,3236.85,3267.52,3311.2,1920269.3,69.66,3348.23,3328.56,3301.78,3255.33,3375.01,3394.68,3441.13,3122.05,3045.1,2897.05,2672.05,3270.1,3347.05,3572.05,-2.68,-0.39,8.95,14.52,3267.025,3210.125,3238.575,3147,3228.35,9.5,,,3166.15,3267.025,3367.9
